0,instantaneous_scfh,instantaneous_kgh,instantaneous_scfh_CH4,mole_frac,moving_kgh,moving_scfh,moving_scfh_CH4
2021-10-18 16:57:39+00:00,0.0,0.0,0.0,0.962,0.0,0.0,0.0
2021-10-18 16:57:40+00:00,0.0,0.0,0.0,0.962,0.0,0.0,0.0
2021-10-18 16:57:41+00:00,0.0,0.0,0.0,0.962,0.0,0.0,0.0
2021-10-18 16:57:42+00:00,0.0,0.0,0.0,0.962,0.0,0.0,0.0
2021-10-18 16:57:43+00:00,0.0,0.0,0.0,0.962,0.0,0.0,0.0
2021-10-18 16:57:44+00:00,0.0,0.0,0.0,0.962,0.0,0.0,0.0
2021-10-18 16:57:45+00:00,0.0,0.0,0.0,0.962,0.0,0.0,0.0
2021-10-18 16:57:46+00:00,0.0,0.0,0.0,0.962,0.0,0.0,0.0
2021-10-18 16:57:47+00:00,0.0,0.0,0.0,0.962,0.0,0.0,0.0
2021-10-18 16:57:48+00:00,0.0,0.0,0.0,0.962,0.0,0.0,0.0
2021-10-18 16:57:49+00:00,0.0,0.0,0.0,0.962,0.0,0.0,0.0
2021-10-18 16:57:50+00:00,0.0,0.0,0.0,0.962,0.0,0.0,0.0
